x1,x2,l
5.380413803397027239e-01,3.949378598043145505e+00,0
5.460443441391408470e+00,2.964373917971668160e+00,0
5.607679468193786043e+00,5.758900492421013873e+00,0
1.269470355625141877e+00,5.190819233766257312e+00,0
5.496751228732196459e+00,5.669658996612661817e+00,0
1.720987325014514235e+00,1.902039052322055612e+00,0
5.399159154762620538e+00,1.186516563753851727e+00,0
6.722877430922578057e+00,1.165516593642248466e+00,0
3.069364445769467764e+00,4.518276735417281920e+00,0
3.252966779222082661e+00,4.593951362023063645e+00,0
1.327192929283113276e+00,4.866779394135975600e+00,0
4.507219053806503339e+00,2.048813852069724550e+00,0
3.477794690073878758e+00,2.070194422474121776e+00,0
4.469707196065486166e+00,2.555997903493754553e+00,0
3.172628390184994096e+00,5.508651913911684517e+00,0
6.342608896918890515e+00,2.251638673259324541e+00,0
1.512638025410159681e+00,1.311774048466618714e+00,0
4.838392325656466930e+00,4.628117092822138900e+00,0
2.238841858337346835e+00,7.926189968708818867e-01,0
4.389208220530506743e+00,2.713097685866616704e+00,0
3.279141907495444208e+00,7.908009735733685375e-01,0
6.572425664746749163e+00,3.788700063332301582e+00,0
1.078689544066319561e+00,1.254154420556168548e+00,1
5.550890247388312382e+00,3.763291624713147154e+00,0
5.109951889376689316e-01,2.610898911418674917e+00,0
6.355461646032750878e+00,4.086418287384735670e+00,0
2.258667892455909154e+00,5.285741080119819912e+00,0
3.158773327593981772e+00,4.134669834382783016e+00,0
7.421948056302499598e-04,2.728602440149066499e+00,0
5.413193151155875960e+00,5.518060258966738019e+00,0
6.222147620763429643e+00,4.914057021123604763e+00,0
2.017125125917726969e+00,5.815562623189222791e+00,0
1.706680871849814984e+00,4.032829578281360128e+00,0
6.796758679604045561e+00,5.317311367714522952e+00,0
6.000279139041008847e+00,5.700324591541909847e+00,0
3.467588338024368610e+00,2.772950846182155260e+00,0
4.278242294179662508e+00,1.641812590827780749e+00,0
6.554467747351358398e+00,2.322277698431802762e+00,0
1.544601191642906546e+00,5.784093198076157849e-01,0
4.365494525657822145e+00,1.868948225849681233e+00,0
5.745166348946377788e+00,2.226567788720518415e+00,0
4.045291622257691344e+00,3.342707934117147062e+00,0
4.173980619783602464e+00,1.491413448030728395e+00,0
1.889771617726050401e+00,3.069034067908595009e+00,0
2.119048664218011080e+00,2.477332439705275835e+00,0
5.562642708843158701e+00,3.517265625017499175e+00,0
2.917423251044402033e+00,1.195098601744227995e+00,0
6.941340358067970229e+00,2.305758639326513482e+00,0
6.017605767844166564e+00,7.323737767606464111e-01,0
1.034697989734104207e+00,5.537679490782770664e+00,0
3.769086852039473245e-01,4.882044398954536568e+00,0
4.084100427614214546e+00,5.865207950073347831e+00,0
5.730709812466481701e+00,8.811786332881083039e-01,0
3.655467423799903415e+00,2.411934844534832312e+00,0
2.594841319122445533e+00,5.208405090909127289e+00,0
3.537757564367359553e+00,3.867745160782682490e+00,0
1.484155038369930235e+00,1.548113258308224216e+00,1
2.575210484710464431e+00,2.043981369665330838e+00,0
2.188427674502048781e+00,4.518764950519924994e+00,0
5.694811474798583184e+00,2.883470228714982930e+00,0
4.032817528184605038e+00,5.515842762091677010e+00,0
3.239309548187203625e+00,2.132264900137372354e+00,0
4.690367502169230818e+00,2.590670959748301083e+00,0
3.007360765789167445e+00,4.979130327019709590e+00,0
2.593104165637929448e+00,2.318923001260345007e+00,0
3.148745892706581007e+00,2.788396520389949451e+00,0
5.824827524547148805e+00,9.561988895717533632e-01,0
4.963280304068963034e+00,5.341448158718713479e+00,0
3.751507963799035394e+00,5.650904763628166627e+00,0
1.167259956859969083e+00,2.040479760017376964e+00,0
4.418038568300818980e+00,3.416367904024883551e+00,0
6.875770400864743337e+00,4.947860175980268949e+00,0
7.697299627072524963e-02,3.411481603393272000e+00,0
3.793771535570956033e+00,5.023609579761227906e+00,0
6.500740146157090393e+00,1.021783167310408746e+00,0
6.298925355700226270e+00,3.250561001189178789e+00,0
6.784857904504014492e+00,2.344990722760301516e+00,0
1.235548902729477705e+00,1.886383644349294730e+00,0
3.619894475993048477e+00,2.896659275865620664e+00,0
6.715454706865994217e-01,3.817782820144634659e+00,0
1.513900353125279707e+00,5.131771742987680796e+00,0
1.278356273423209843e-01,4.938922077899281504e+00,0
5.544885752245311217e+00,3.223886146909465733e+00,0
4.085533567172745961e+00,4.507803274897319135e+00,0
2.508636617117635303e+00,2.225622088780041530e+00,0
2.680535273254179618e+00,1.221643555601153341e+00,0
3.137943907914644281e+00,2.700114173751648305e+00,0
3.933752901843672323e+00,4.358224141632040194e+00,0
7.441314340641238534e-01,2.539790737200239512e+00,0
5.814383394331504862e-01,3.143215237502214432e+00,0
6.052960272893344040e+00,5.599408303589700431e+00,0
1.668090767998158475e+00,3.069745245581090742e+00,0
5.808044914181412999e+00,4.877430020354672102e+00,0
1.888405220884046054e+00,5.733595540067930152e+00,0
6.519646973626232800e+00,1.081197787106788599e+00,0
2.438627043689711282e+00,3.622574425727679515e+00,0
1.847662913820829811e+00,1.526192501600980300e+00,0
1.090163873433972919e+00,8.936135518869653405e-01,0
5.897618010166173264e+00,5.606223479967716194e+00,0
3.912385964525009641e+00,3.721480819378262694e+00,2
6.078142999635852917e+00,3.952838345761137351e+00,0
3.132248005050200845e+00,4.371281450811718372e+00,0
2.203167746727495491e+00,7.980221793928519158e-01,0
6.381875245556687837e+00,1.680895145476467345e+00,0
5.678159195959507244e+00,4.459894237208965606e+00,0
5.690344484365779110e-01,5.029140320749214688e-01,0
1.470889497288577319e+00,2.021486349560146500e+00,0
1.938189243107272919e+00,5.923603119920405113e+00,0
6.790255322473703004e+00,4.475085456796098704e+00,0
4.459816393402432411e+00,2.209117663707187873e+00,0
7.692659399787554753e-01,8.560421253949430653e-01,0
1.267945076813876248e+00,5.955962216276099674e+00,0
5.205338898825394800e+00,3.142698430224292849e+00,0
2.128553720164005014e+00,4.477637565160193844e+00,0
2.715051721026828235e-01,5.982017787410843113e+00,0
2.005474486534419398e+00,1.095337164180747003e+00,0
9.601548830113535438e-01,2.983456461422714145e+00,0
3.284854354370147167e+00,2.637226746682100664e+00,0
2.903449529483705049e+00,3.705452158427410936e+00,0
1.437043018975819209e+00,4.313542627458733847e+00,0
4.652594029582796331e+00,4.430132123299627800e+00,0
3.583750365528098669e+00,1.515961325479507460e+00,0
3.241284435723992274e+00,3.953008469129275060e+00,0
6.799476555589583082e-01,3.524807731337549654e+00,0
3.694270934155404085e+00,2.015970510662200788e+00,0
6.652103829333690932e+00,1.721823146782771152e+00,0
5.238261551192824328e+00,4.008996959429209639e+00,0
6.146342366995562578e+00,5.660493672133480203e+00,0
2.391134328800741837e+00,4.406305007759131698e+00,0
4.732705844558488195e+00,3.333596555082813051e+00,0
5.295482479715328594e+00,9.175323823482665064e-01,0
6.724320045086610520e+00,2.269372570651711829e+00,0
3.668176428380808485e+00,1.074082082168788865e+00,0
1.918863856141442004e-01,4.753046892236000076e+00,0
1.211196063690549218e+00,2.481934218523088376e+00,0
5.844119380739773995e-01,3.024306857048307151e+00,0
5.692724771582597931e+00,3.629005711234676745e+00,0
2.197007976208194435e+00,5.171291435138604342e+00,0
2.133459904650233163e+00,7.007998210347508028e-01,0
3.240688924670501514e+00,4.886524449554494609e+00,0
2.344847262508219732e+00,5.042885470474234744e+00,0
1.761126248264261784e+00,3.181087889147610426e+00,0
7.040671300698598811e-01,3.966257160872996845e+00,0
3.342300124414680607e+00,3.640693225341063766e+00,0
2.803578583068242924e+00,1.840162837455172617e+00,0
6.004993110485802532e+00,3.717845378122004885e+00,0
4.157939734305088564e+00,9.480515359312662316e-01,0
2.851213394152610991e+00,4.375046957617906074e+00,0
4.667758348712113481e+00,1.982640043242113181e+00,0
2.040685178142291001e+00,6.759953111895271594e-01,0
1.781033748457745425e-01,3.083702055928929653e+00,0
4.003258137691632079e+00,6.675867628979654800e-01,0
3.992335528458891947e+00,3.151694635449051596e+00,0
2.308767382848522676e+00,5.658274059018625124e+00,0
1.999226294767388001e+00,3.292654242505376416e+00,0
3.418442752908843474e+00,9.327868105521054387e-01,0
6.131144209161188741e+00,4.387810744410987063e+00,0
4.962610299216025922e+00,3.908035822964513351e+00,0
4.293127010150939782e+00,4.030978118710248026e+00,2
3.559972308096814309e-01,1.876206495258966100e+00,0
3.393015866720307527e-01,2.797280902768704447e+00,0
4.055510900529329277e+00,5.623134242624409751e+00,0
5.245790967502625080e+00,1.630141426218105982e+00,0
3.492510714953367845e+00,3.768187680494363256e+00,0
2.993284554560144084e+00,1.445296758762494749e+00,0
3.071135278056986273e+00,5.769787176223725389e+00,0
1.606918203971510417e+00,7.518976107807426867e-01,0
2.033499205527780074e+00,2.479590780631093505e+00,0
4.086427658501170512e+00,3.552240635254181100e+00,0
7.655532277611906133e-01,4.838245128889508528e+00,0
3.805163500641101315e+00,4.163743412304018676e+00,0
7.228031718007545126e-03,1.009740930449845475e+00,0
8.318784901954277000e-01,5.916693137259322555e+00,0
4.421591903677826174e+00,5.003442175589626117e+00,0
5.906751140712755976e+00,4.311753645422520265e+00,0
3.326971911037251317e+00,9.858531600368740655e-01,0
3.832365004781900897e+00,1.495251126772923822e+00,0
8.520148139978711566e-02,4.023318495435185937e+00,0
2.026288906063317352e+00,5.173424273311356458e+00,0
5.705326693645320191e+00,4.513768546456041975e+00,0
7.893022669773349653e-01,5.217722345118507299e+00,0
3.839299514764218824e+00,4.649712533266137982e+00,0
2.306789734427655905e-02,1.669221988304876003e+00,0
3.450062670620270389e+00,3.300301518361599129e+00,0
1.038943968182737709e+00,1.207906965862761028e+00,1
2.564694164879973926e+00,1.507373812025926574e+00,0
5.421929283568397651e+00,1.174406678490217182e+00,0
5.866964838572157781e+00,2.860893672366091600e+00,0
6.582093995575730716e+00,1.463889195518876418e+00,0
4.985526780460785901e+00,4.379206974937181585e+00,0
4.875638788980101168e+00,2.777799620699625827e+00,0
3.726400387956465110e+00,1.486457051526705042e+00,0
8.199453091433679397e-01,6.794174728747273129e-01,0
2.617852134271541065e-01,4.633507151867616969e+00,0
4.975470732398020957e+00,5.101733250156018862e+00,0
5.734522865946584780e+00,3.641383198667865972e+00,0
2.621040020708488516e+00,3.480555269196271340e+00,0
5.463596792309327599e-01,2.020356391355369041e+00,0
4.356702659816875212e+00,2.134932690864632665e+00,0
3.954545850588397915e+00,5.646855038346842548e+00,0
3.436437312877405059e-01,3.098857451956070541e+00,0
2.940168744554384261e+00,1.945713998974052394e+00,0
3.045707592854816514e+00,1.867013033749343354e+00,0
6.538551138190316081e+00,1.022636946134686697e+00,0
3.555032067888654890e+00,5.278839596841729431e+00,0
5.889374363355987185e+00,3.331740260593709202e+00,0
3.935061681980124959e+00,4.533549432417038005e+00,0
5.374287669914580290e-01,1.331360242909574776e+00,0
6.496811587964539392e+00,3.199389067414645016e+00,0
6.946960589340489989e+00,5.266421162643438514e+00,0
5.369694543845143997e+00,1.010130902481239934e+00,0
6.339888878285011131e+00,1.594793024921609126e+00,0
3.873237442283652410e+00,1.236173560493526891e+00,0
6.135581179102719496e+00,4.294146324710888862e+00,0
6.872624354826808002e+00,5.991358757228191223e+00,0
6.668247615285126884e+00,5.671295503532849835e+00,0
2.518044206019762310e+00,2.928119130984018881e+00,0
6.038916998376254064e+00,2.018235651953377285e+00,0
5.157000065358286811e+00,3.786177478218633041e+00,0
1.837425718471369651e-01,3.718925565302896530e+00,0
2.406064444109815792e+00,4.249866647277062093e+00,0
4.430527299032688049e+00,4.677973032117360930e+00,0
5.700776540421633065e+00,3.249263695725061130e+00,0
6.252218061286892947e+00,2.183672023710181431e+00,0
4.932285124513697383e+00,5.681652420736737596e+00,0
4.849008378485876847e+00,1.327705877786581556e+00,0
1.261832304178528985e-01,3.794128174680888588e+00,0
5.070356393945832707e+00,5.588001879825462481e+00,0
3.329717341545357367e+00,6.521044841003038606e-01,0
5.971073931300732163e+00,4.719749245059332132e+00,0
4.413092517863250741e+00,2.517474086732342631e+00,0
2.999979913976923207e+00,4.109556873292199874e+00,0
2.184174325225450630e+00,5.598029845448960096e+00,0
5.817663137614879965e+00,4.092552576089337535e+00,0
3.155945687404624334e+00,2.031225986606303380e+00,0
4.464442748256827187e+00,1.721403801078593032e+00,0
3.792230493127229929e-01,1.694287521177476163e+00,0
4.965364024304083301e+00,1.489721911627588380e+00,0
6.523730972789639537e+00,1.913054670932079482e+00,0
5.918807560607143969e+00,5.320415249319028206e+00,0
1.135478837816451536e+00,5.178613241330204175e+00,0
5.333718180370796702e+00,7.744362966619044997e-01,0
6.132995628764623675e-01,2.669096954955398449e+00,0
9.294071047591320189e-01,2.414458827964607757e+00,0
6.795242362533130631e+00,3.509149475876953694e+00,0
6.552731049989108936e-01,5.411174924849852630e+00,0
5.241245458850904981e+00,2.801580353695662051e+00,0
1.655775635833613424e-01,4.183091956919581023e+00,0
6.703608490936254327e+00,3.197248339765910163e+00,0
4.262382476079793037e+00,1.446695364641362724e+00,0
2.133830169489846273e+00,5.452680811333596722e+00,0
2.992726442203717419e+00,1.082817651160226990e+00,0
6.896238593903457614e-01,1.393097686665441870e+00,0
6.655626903025476437e+00,5.223871301844640325e-01,0
3.700173061810860808e+00,5.399667013102926738e+00,0
1.152571602364066861e+00,2.716374854255163562e+00,0
4.240587663796551610e+00,5.506490215254380871e+00,0
2.871283720305926046e+00,3.433687401003212791e+00,0
4.101244155112788725e+00,1.812894038846436295e+00,0
3.537069767241621143e+00,2.359654540909150722e+00,0
1.893076782439815808e+00,3.438067578815332315e+00,0
4.791982112275644745e+00,4.830132056943043040e+00,0
4.212282795999110263e+00,4.331517575027711509e+00,2
1.963240637684789736e+00,1.961112323469742513e+00,0
4.749407989035615785e+00,5.184334520619679587e+00,0
1.884815527001979296e+00,3.484197044883351246e+00,0
4.325999873910687521e-01,5.275064603790496243e+00,0
7.450894312271320874e-02,3.285770937307002093e+00,0
2.007963236750744507e+00,3.543142487896611570e+00,0
3.655107988598925939e+00,4.675041646961893171e+00,0
6.214149765266802738e+00,5.620410590017255181e+00,0
4.294562074587563671e+00,5.786101142267491504e+00,0
3.916764900509092762e+00,2.773647541387954885e+00,0
6.254858891079467798e-01,7.881259833565972261e-01,0
6.466071292451653907e-01,9.416372980687848226e-01,0
3.082047607061092709e+00,3.196838057581290471e+00,0
3.013537792097603862e+00,1.987526335712988201e+00,0
2.876429102821782102e+00,2.194768939891624360e+00,0
5.243865491129615641e+00,9.572231251000073993e-01,0
4.059714328412508344e+00,3.856696734610943089e+00,2
4.821471583437322295e+00,3.678716304964288586e+00,0
5.380994598432688569e+00,5.155955076337862764e+00,0
5.818098531740496071e+00,5.563195585084111272e+00,0
5.810800768794672777e+00,5.255264443924380302e+00,0
8.885530014652408548e-01,4.695510368304975479e+00,0
3.350484553871630133e+00,3.131561341725475511e+00,0
3.683801536005738342e+00,5.444531228491451103e+00,0
1.626892651044478333e+00,9.630418201336877759e-01,0
3.663464797824171004e+00,5.227921158127378121e+00,0
4.183344024570812003e+00,2.950038160120086683e+00,0
5.842393742639096388e+00,3.713429158030710830e+00,0
2.869916089376382651e+00,4.747542904334539848e+00,0
6.720391891140895524e-01,5.869009873017605461e-01,0
3.335448867283659968e+00,4.349029618636286898e+00,0
2.419487106625012096e+00,3.136121024005446678e+00,0
3.262762701079651162e+00,2.631874840562453244e+00,0
1.571384384234045584e+00,4.890778657201239277e+00,0
6.396013366595282079e+00,2.485037766538968462e+00,0
2.145259625452329288e+00,6.679299082415550703e-01,0
6.296130898717451352e+00,5.243965080189861849e-01,0
4.031862985842588287e+00,1.914846042064723086e+00,0
3.987952844275462372e+00,4.437986502199558814e+00,0
2.119836818549398760e-01,2.509975225547401934e+00,0
2.666982297426196968e+00,9.358924629912059867e-01,0
3.008683301287465861e-01,2.001299493305852994e+00,0
2.276392633488249828e+00,5.893289817929878716e-01,0
4.483073260988746256e+00,1.380695988467909974e+00,0
7.499944246073116938e-01,3.498302863158393450e+00,0
6.635967178949836232e+00,7.658951736817478650e-01,0
4.361826598475747829e+00,4.848872330722065804e+00,0
5.141047824728222082e+00,5.126567897934656060e+00,0
1.025566581049503975e-02,1.135477394971710297e+00,0
1.672979901257570512e-01,7.495679045633877324e-01,0
7.865376232742220530e-01,5.632557303881227995e+00,0
6.438315746334738465e-01,1.185261650017962909e+00,0
1.755755706817748063e+00,5.442138200329722508e+00,0
4.237154656445115464e+00,5.312843617229002779e-01,0
4.584951937923533727e+00,4.187767766777973577e+00,0
5.903723945270497708e+00,4.483826378263941592e+00,0
5.107645590008427661e+00,1.601767250562365907e+00,0
1.124573906212898766e+00,1.522951400880768524e+00,1
1.376263178238172680e+00,6.603532876049518219e-01,0
2.014219057966031290e+00,4.742371896657600061e+00,0
4.734869346167609017e+00,2.808380238079490887e+00,0
5.512209615039796728e-02,4.379886434322523669e+00,0
4.572868569415273754e+00,5.668012946783276718e+00,0
5.774590821253538842e+00,3.634349289530020677e+00,0
3.044397156186662290e+00,3.234312465772297251e+00,0
4.876410468139630083e+00,1.673153007870022302e+00,0
9.037859047936108725e-01,8.568508053302956728e-01,0
5.440522807735906526e-03,1.126173825371934445e+00,0
5.346505986824011458e+00,4.173119133864770625e+00,0
6.259558665567508839e+00,3.030471801572285795e+00,0
2.493636130808230433e+00,5.427131650180832878e+00,0
1.429140926427549640e+00,2.664123093870062409e+00,0
2.451250499727905208e+00,4.935145417938232804e+00,0
6.024319989442510348e+00,4.098699460163605757e+00,0
3.520295892991361253e+00,5.070698463281367196e+00,0
1.539104599214415892e+00,1.381627093774015602e+00,0
6.624125302984085195e+00,5.070152463327567638e+00,0
3.516983891327790435e+00,1.035206938996478421e+00,0
4.725660460881393465e-01,2.092872135008857271e+00,0
1.219117690318086700e+00,3.557753216401694729e+00,0
2.496770969450608391e+00,5.878073123619876661e+00,0
5.183334129699532333e+00,5.215137133555352911e+00,0
2.295794240655390173e+00,1.436063579235701271e+00,0
6.216414699054382709e+00,4.428227407094099455e+00,0
3.946748466031121616e+00,1.439490905442746271e+00,0
5.809785539634443552e+00,1.826404505325825101e+00,0
6.606965941948455878e+00,1.680445788619695069e+00,0
6.001405442592827599e-01,4.489618499328633661e+00,0
5.119841157955116628e+00,3.599070625259122469e+00,0
9.662792058516065374e-01,4.804193238388926979e+00,0
1.386404562044156075e+00,4.610770537016501969e+00,0
2.606799015117358564e+00,5.919457017179490244e+00,0
5.456775545708621777e+00,2.976287989797106626e+00,0
6.333333001047012356e-01,1.960557804182248454e+00,0
3.002485811029632412e+00,4.129702373274215077e+00,0
2.724697023903901449e+00,2.035091375840136774e+00,0
4.327211658370121228e+00,2.480972160998334175e+00,0
6.970597841716990040e+00,6.591264690417837357e-01,0
4.347053248550142968e+00,3.977942390544548790e+00,2
6.775847935602846484e+00,5.234932874481918574e+00,0
1.655186813234368115e+00,3.999399163332998164e+00,0
2.551023485580002248e+00,4.695076677318881231e+00,0
2.942638989186855181e+00,4.540323273437472551e+00,0
5.747878355863219824e+00,3.709487968778151679e+00,0
6.998161794177331529e+00,3.619276076215178772e+00,0
3.281809820537784361e+00,2.942378537707629249e+00,0
6.987864521171133880e+00,4.581704411288821888e+00,0
3.507151956019012307e+00,2.650270214936027546e+00,0
5.502653120763769223e+00,6.740128676133148034e-01,0
2.613989383001922295e+00,3.009243881284919375e+00,0
4.911528539309295560e+00,5.941765262476066844e+00,0
6.117929334180320922e+00,2.850941384950917534e+00,0
6.813047202793261370e+00,1.491065170290835518e+00,0
6.695839016110477715e+00,2.340482987297713535e+00,0
1.510504664641146855e+00,4.704454039147027089e+00,0
1.668137008528327581e+00,5.002639072385173691e+00,0
9.596714659982283901e-01,1.894884220793758844e+00,0
3.724607301650584734e+00,2.454964115075489062e+00,0
5.066298360034348747e+00,1.122728019551361367e+00,0
2.726659330207517939e+00,2.279219638437986362e+00,0
4.238947938040786845e+00,3.554543468215946245e+00,0
3.030249846787575141e+00,5.076951538378066786e+00,0
1.156567243529727840e+00,2.559612830188230159e+00,0
1.737229956772607498e+00,5.231291425916758664e-01,0
4.715564044682777123e+00,6.170078417894406808e-01,0
1.196062605641295296e+00,1.707950778340654674e+00,0
6.369792554519055017e+00,4.532650937063638530e+00,0
1.395785425086172094e+00,2.312966853008906920e+00,0
4.011486896622541209e+00,3.299171617931973000e+00,0
6.674024660782837959e-01,5.750300475417114754e+00,0
6.928510097033143467e+00,5.522124995712515805e+00,0
5.933283181018651042e+00,1.992452770263369199e+00,0
4.419255765597515762e+00,2.802404335801828239e+00,0
3.888697918326244896e+00,4.019684334193709851e+00,2
4.329793684641929374e+00,5.337437693763394719e+00,0
5.784828677222932036e+00,5.721198221187180799e+00,0
4.366370309949921591e+00,4.141080087263802945e+00,2
2.230310754352059721e+00,4.812972665540303119e+00,0
5.860791332790133978e+00,5.602203522241901545e+00,0
2.787974289848819343e+00,8.613482348507074393e-01,0
9.923248217677991256e-01,4.318796575227268342e+00,0
1.707672734338543385e+00,4.419994640724420165e+00,0
5.262707872019936062e+00,6.586861455082568817e-01,0
1.657065519485731109e+00,2.217348247738096134e+00,0
3.721081652996955924e+00,3.605446203395183957e+00,2
2.663421213775989838e+00,4.626133858796958265e+00,0
1.561990288513181557e+00,1.750288234779988628e+00,0
6.331725195730935063e+00,2.593186087935961837e+00,0
6.518793338901272882e+00,1.923271980360699462e+00,0
2.828564852938971974e+00,3.734673790516857217e+00,0
2.780783802033808261e-01,3.119683526798146200e+00,0
2.859103645237717206e+00,2.586200588929946864e+00,0
6.359589466261001967e-01,2.379108289990806480e+00,0
2.462667890757587852e+00,2.467023401225458379e+00,0
5.361726993743498149e+00,3.712477714605368018e+00,0
4.247625502048197887e+00,1.278276518434655395e+00,0
2.171616408226612727e+00,1.578984446293689503e+00,0
6.063929032885111425e+00,2.793782922714492578e+00,0
6.701434164971978191e+00,2.871838728773657312e+00,0
4.920077988346617026e+00,2.100558344220872620e+00,0
5.137946900235013103e+00,3.192597417359156253e+00,0
1.191417894575580672e+00,6.827659436841451157e-01,0
1.497699219944603977e+00,5.462479822522158024e+00,0
5.232681400772746905e+00,4.427076085211172796e+00,0
4.829872890429088850e-01,1.683275997175358141e+00,0
4.275108482157540024e+00,5.547192909377113068e+00,0
3.297297695671032258e+00,1.182193076736762993e+00,0
4.191133924970611435e-01,4.969166208448488220e+00,0
4.510929115476415063e+00,9.199424062513635869e-01,0
4.393620596149700575e+00,4.385929719750543576e+00,2
4.392784201475478767e+00,5.247708214443727925e+00,0
3.382344137921508676e+00,5.565767103760441259e+00,0
4.214063050483189521e+00,4.000435655377254207e+00,2
1.037965659062934032e+00,5.156362039382005324e-01,0
2.714872159755249648e+00,3.286328059300077875e+00,0
5.755617613331305726e+00,1.780491371143650969e+00,0
7.943513261802851444e-01,2.834596839210464125e+00,0
9.251193753592326097e-01,1.315434376568471064e+00,1
4.913031771118790414e-01,5.553062491521336241e+00,0
3.455838569016882467e+00,3.566953244553828561e+00,2
2.050920802025915979e+00,5.425496775695793694e+00,0
4.231216876532659654e+00,5.593391510645817633e+00,0
2.197505365343523032e+00,2.653261646253490813e+00,0
1.654670610098788242e+00,4.920645809219012179e+00,0
1.460223068320664064e+00,4.776306371394348993e+00,0
2.813053404175488437e-01,3.206454840326805389e+00,0
5.225361786056387459e+00,1.739329511496383374e+00,0
5.188388531419305671e+00,4.502889782798711771e+00,0
5.131938981873661376e+00,2.735096911541877951e+00,0
3.524647120358794350e+00,5.020812000571077682e+00,0
1.844805829847658007e-01,5.305707771158608921e+00,0
2.832898873245041915e-02,1.706742124727856025e+00,0
4.251516653153948333e+00,4.376000834604901968e+00,0
1.507053441553902084e+00,4.758901796826628505e+00,0
9.192450160016436556e-01,4.081447947935190612e+00,0
7.154579730809034199e-01,2.448208710323795501e+00,0
1.869100319418847134e+00,3.903334855070149434e+00,0
5.419617655033745152e+00,3.056467998981402534e+00,0
5.856439666245430331e+00,2.761471995535861534e+00,0
1.906333347192406880e+00,2.897830484205339729e+00,0
3.756980925190192000e+00,2.566412578259822830e+00,0
5.814438468024462736e+00,1.699747339944203794e+00,0
8.180717021963366253e-01,1.505569032684450859e+00,0
5.501234471224641709e+00,4.585768796156058258e+00,0
1.265458809725147349e+00,1.257268670868158189e+00,1
5.365306570286621834e+00,2.262735840407401167e+00,0
1.584712098889847764e+00,4.913307424248070987e+00,0
4.335002141596220326e+00,3.013861977928997238e+00,0
1.656580090050942200e+00,5.629296316083984841e+00,0
4.912548005461500722e+00,1.411790577014290671e+00,0
3.739332924066795627e+00,4.487699336421837160e+00,0
5.750567102162936095e+00,5.066966516142539234e+00,0
5.849208826476933076e+00,3.059050070543090083e+00,0
6.662615105314807273e+00,3.669142142608486701e+00,0
3.720438793543398681e+00,3.075811953178893443e+00,0
1.628054174711281998e-01,3.979211887907316836e+00,0
5.283698937352617087e+00,5.458569024843789030e+00,0
2.581993358727410204e+00,4.826205712619243471e+00,0
5.312755327477324485e+00,3.451873572397422762e+00,0
8.517768855703777842e-01,5.139568754344421286e+00,0
9.202057940712136119e-01,1.919636561306715006e+00,0
1.729637681564931473e+00,2.392006216424730880e+00,0
6.718406009952310853e+00,2.210552546609146241e+00,0
2.398557569690257907e+00,5.869381297286397903e+00,0
5.961511132518468870e+00,5.315629347969603735e+00,0
5.081976291905087706e+00,4.637828031160687203e+00,0
5.620077946504409283e+00,5.015085324700225833e+00,0
5.282454306890628892e+00,1.434611277577149124e+00,0
6.485939158109586877e+00,5.555754403878679248e+00,0
4.028697185454975127e+00,1.672131327325102834e+00,0
2.355523450169081379e+00,5.332227921106152735e+00,0
8.845506405463893218e-01,2.677796828742261770e+00,0
3.254175293627714183e+00,4.698542979486826532e+00,0
6.762715277390667801e+00,4.883886526165897024e+00,0
6.834194389484991916e+00,5.795417876154068892e+00,0
4.910114556626967719e+00,4.587046251462719937e+00,0
2.931798371920196544e+00,5.958693865079473184e+00,0
6.860358194845564306e+00,2.816000884849408248e+00,0
4.300874764790441951e+00,5.551742189256691162e+00,0
5.603964265229566699e+00,5.922726340470239492e+00,0
3.529887579217442450e+00,8.689787957311565503e-01,0
3.139493350664142923e+00,3.942935352353258427e+00,0
8.752853576251791168e-01,1.511058003546526862e+00,0
3.722087975544555505e+00,5.991081240497481808e+00,0
1.368398170583184359e-01,2.291711947308902708e+00,0
7.630638292170218717e-01,3.716058478646129704e+00,0
7.709885153843434313e-01,1.253874796302990147e+00,0
3.141950970184800074e+00,5.774384334589647061e+00,0
7.757728572199676931e-01,3.708435016464884271e+00,0
2.145807379241110979e+00,1.905033140036490158e+00,0
1.585261287718881418e+00,5.407485513336438565e+00,0
2.481974367304176532e+00,3.108388634103755432e+00,0
1.933112657619992181e+00,1.687784229279759796e+00,0
3.237464574189530708e+00,4.247565411904897559e+00,0
2.150563066155351422e+00,2.064922044668138223e+00,0
6.154755310896589116e+00,3.884132988494700900e+00,0
2.864483982982175547e+00,5.776739523559708545e+00,0
6.489987510920450120e+00,3.249820767412660683e+00,0
5.564765512224780331e+00,5.134301874358039974e+00,0
1.440956421156994072e+00,4.698909593530042450e+00,0
1.033658959767976615e+00,3.893672611752744928e+00,0
1.091938298707111121e+00,1.461378699077323429e+00,1
5.785395870259293361e-01,5.959581527676657942e+00,0
3.704817648504080907e+00,5.413256838228996060e+00,0
3.610219024782987507e+00,4.307071012639990926e+00,0
4.885279718620733291e+00,4.006584094386268724e+00,0
2.769664124829718688e+00,2.264088224936613436e+00,0
1.883206955665803095e+00,1.709666273070042708e+00,0
5.974728235263111920e+00,4.547579672270966711e+00,0
4.527103972221405037e+00,6.941074772757093170e-01,0
5.880899631103088332e+00,2.909711008207507721e+00,0
8.599556665148037071e-01,1.586664321431276559e+00,0
1.303236635994688530e+00,1.060731764317592862e+00,0
6.981023941561338653e+00,4.779561868116805279e+00,0
3.967690699123115561e+00,2.578806620567804853e+00,0
